"","trip_distance","type","month","velocity","date","awnd","prcp","snwd","tmax","tmin","tsun"
"1",7752.68786697032,"bike","07",3.02602961240059,2020-07-07,19,0,0,278,222,NA
"2",1000.69417996551,"bike","08",2.45268181364096,2020-08-05,19,0,0,300,228,NA
"3",2293.37036485131,"bike","09",2.31419814818497,2020-09-04,20,0,0,294,206,NA
"4",3910.70592,"taxi","12",4.79841217177914,2020-12-15,34,0,0,39,-10,NA
"5",3701.4912,"taxi","03",5.70337627118644,2021-03-04,47,0,0,72,-27,NA
"6",2124.00362385348,"bike","05",1.38914560095061,2021-05-13,17,0,0,222,100,NA
"7",3565.57581317147,"bike","06",2.2146433622183,2020-06-09,NA,0,0,306,183,NA
"8",2751.97824,"taxi","04",2.90293063291139,2021-04-29,11,5,0,239,150,NA
"9",1598.17666400841,"bike","06",1.47026372033892,2020-06-18,NA,0,0,250,183,NA
"10",4017.74690243717,"bike","08",3.64256292152055,2020-08-22,18,0,0,311,228,NA
"11",1947.30624,"taxi","04",4.73797138686131,2021-04-06,24,0,0,211,83,NA
"12",1995.58656,"taxi","11",2.02187088145897,2020-11-17,32,0,0,100,22,NA
"13",2253.0816,"taxi","02",5.54946206896552,2021-02-26,19,0,0,72,6,NA
"14",2896.8192,"taxi","03",5.41461532710281,2021-03-16,21,0,0,28,-16,NA
"15",3508.36992,"taxi","07",5.0698987283237,2020-07-22,13,361,0,333,222,NA
"16",3379.6224,"taxi","09",4.01380332541568,2020-09-29,17,119,0,233,194,NA
"17",2301.36192,"taxi","10",3.8356032,2020-10-16,20,345,0,189,83,NA
"18",1375.03885094677,"bike","04",3.22779072992201,2021-04-14,13,0,0,222,89,NA
"19",697.429151061164,"bike","12",1.95358305619374,2020-12-14,20,66,0,83,17,NA
"20",2253.0816,"taxi","03",3.33789866666667,2021-03-11,12,0,0,217,67,NA
"21",2255.0930920102,"bike","01",4.86011442243577,2021-01-10,19,0,0,50,-16,NA
"22",3492.27648,"taxi","02",7.97323397260274,2021-02-18,35,114,50,-10,-43,NA
"23",1394.86532456241,"bike","12",3.57657775528823,2020-12-05,39,259,0,83,39,NA
"24",2735.8848,"taxi","08",4.8594756660746,2020-08-25,25,91,0,317,217,NA
"25",2253.0816,"taxi","10",5.6752685138539,2020-10-23,5,0,0,206,172,NA
"26",2735.8848,"taxi","03",4.09563592814371,2021-03-02,48,0,0,6,-60,NA
"27",847.460374621067,"bike","06",0.609683722748969,2020-06-23,11,0,0,306,233,NA
"28",653.998808150155,"bike","04",2.10289005836063,2021-04-23,33,0,0,178,39,NA
"29",1561.06368,"taxi","04",2.93433022556391,2021-04-13,23,15,0,183,67,NA
"30",2268.6164540887,"bike","07",3.92494196209118,2020-07-19,19,0,0,344,250,NA
"31",3199.0826664233,"bike","05",3.25440759554761,2021-05-17,16,0,0,256,133,NA
"32",5241.21532187534,"bike","06",5.23075381424685,2020-06-19,11,0,0,283,183,NA
"33",1356.60550315777,"bike","07",5.44821487211957,2020-07-30,13,20,0,333,233,NA
"34",685.120508309259,"bike","05",4.22913894018061,2021-05-16,9,3,0,239,150,NA
"35",1416.22272,"taxi","05",3.78669176470588,2021-05-06,26,0,0,189,100,NA
"36",5902.34614886901,"bike","05",4.80647080526792,2021-05-17,16,0,0,256,133,NA
"37",3106.03392,"taxi","05",4.19167870445344,2021-05-05,18,79,0,167,111,NA
"38",6907.27200324626,"bike","05",3.95152860597612,2021-05-19,22,0,0,300,183,NA
"39",3540.5568,"taxi","03",3.29048029739777,2021-03-18,27,152,0,83,50,NA
"40",836.85888,"taxi","02",3.91055551401869,2021-02-12,24,0,200,-10,-66,NA
"41",8481.24288,"taxi","05",15.4204416,2021-05-21,7,0,0,261,144,NA
"42",617.021356727752,"bike","06",2.37315906433751,2020-06-09,NA,0,0,306,183,NA
"43",3960.28616617281,"bike","09",3.81530459168864,2020-09-02,13,36,0,261,206,NA
"44",643.7376,"taxi","11",3.74266046511628,2020-11-02,47,0,0,67,33,NA
"45",2824.76498899374,"bike","09",1.84023777784609,2020-09-06,16,0,0,278,189,NA
"46",1931.2128,"taxi","03",4.65352481927711,2021-03-22,17,0,0,167,56,NA
"47",1577.15712,"taxi","01",5.71433739130435,2021-01-15,36,97,0,78,33,NA
"48",15677.8237385758,"bike","05",2.53113072950853,2021-05-01,38,0,0,183,56,NA
"49",1855.18816897896,"bike","01",4.1877836771534,2021-01-12,20,0,0,67,6,NA
"50",1269.34134041993,"bike","09",2.3549932104266,2020-09-26,13,0,0,233,183,NA
"51",6399.04261312664,"bike","04",3.07794257485649,2021-04-24,18,0,0,222,111,NA
"52",1448.4096,"taxi","07",3.69492244897959,2020-07-29,7,0,0,322,250,NA
"53",1190.91456,"taxi","08",2.89056932038835,2020-08-27,16,107,0,322,189,NA
"54",5149.9008,"taxi","11",3.83748196721312,2020-11-11,13,198,0,222,178,NA
"55",2006.29365326767,"bike","07",2.66794368785594,2020-07-14,21,0,0,294,211,NA
"56",4030.26763493921,"bike","05",2.94180119338628,2021-05-27,22,5,0,272,183,NA
"57",2414.016,"taxi","10",4.20560278745645,2020-10-06,14,0,0,206,139,NA
"58",2922.20241188668,"bike","09",2.52349085655153,2020-09-09,11,0,0,272,206,NA
"59",2912.91264,"taxi","10",3.43503849056604,2020-10-23,5,0,0,206,172,NA
"60",2416.21584015929,"bike","09",4.31467114314158,2020-09-18,37,0,0,211,128,NA
"61",2573.8562649355,"bike","04",1.54585961857988,2021-04-06,24,0,0,211,83,NA
"62",1308.00193233993,"bike","03",2.96599077628102,2021-03-02,48,0,0,6,-60,NA
"63",1850.7456,"taxi","09",5.41153684210526,2020-09-17,9,0,0,239,178,NA
"64",2768.07168,"taxi","11",2.75430017910448,2020-11-07,16,0,0,233,133,NA
"65",2253.0816,"taxi","03",3.88462344827586,2021-03-31,22,89,0,194,100,NA
"66",1046.84882328769,"bike","05",2.04462660798377,2021-05-27,22,5,0,272,183,NA
"67",989.265683201318,"bike","09",2.03134637207663,2020-09-19,31,0,0,172,100,NA
"68",5246.46144,"taxi","02",8.18480723868955,2021-02-14,19,0,200,33,-27,NA
"69",5085.52704,"taxi","03",6.51990646153846,2021-03-09,33,0,0,178,56,NA
"70",901.23264,"taxi","10",4.46154772277228,2020-10-30,34,163,0,83,28,NA
"71",2617.10525367199,"bike","08",2.45737582504412,2020-08-15,28,0,0,289,217,NA
"72",341.957079746093,"bike","09",2.32623863772852,2020-09-02,13,36,0,261,206,NA
"73",4506.1632,"taxi","11",5.63975369211514,2020-11-08,8,0,0,239,133,NA
"74",714.579310315119,"bike","04",5.76273637350903,2021-04-30,55,8,0,217,78,NA
"75",951.018903009419,"bike","05",4.28386893247486,2021-05-04,22,58,0,228,111,NA
"76",965.221727492207,"bike","03",4.34784561933427,2021-03-30,27,0,0,161,56,NA
"77",1448.4096,"taxi","03",2.46328163265306,2021-03-29,45,0,0,128,72,NA
"78",2929.00608,"taxi","02",5.97756342857143,2021-02-21,26,0,130,28,-43,NA
"79",788.820056205186,"bike","04",3.10559077246136,2021-04-02,43,0,0,39,-21,NA
"80",1835.4620726049,"bike","09",3.14830544186089,2020-09-21,21,0,0,183,94,NA
"81",1506.59126728771,"bike","07",0.796716693436124,2020-07-24,14,48,0,267,222,NA
"82",4078.80537588594,"bike","04",1.93859571097241,2021-04-01,48,8,0,144,33,NA
"83",690.384123626074,"bike","09",3.22609403563586,2020-09-12,24,0,0,233,161,NA
"84",791.526657159106,"bike","08",4.42193663217378,2020-08-24,14,0,0,322,239,NA
"85",654.115594966176,"bike","01",3.23819601468404,2021-01-16,38,198,0,83,28,NA
"86",2645.38279469639,"bike","04",3.87318125138563,2021-04-19,13,0,0,183,111,NA
"87",3218.688,"taxi","11",6.83373248407643,2020-11-01,26,102,0,128,61,NA
"88",8336.40192,"taxi","11",7.23646,2020-11-16,30,0,0,128,67,NA
"89",756.39168,"taxi","03",3.01351266932271,2021-03-31,22,89,0,194,100,NA
"90",4071.64032,"taxi","08",4.92934663438257,2020-08-27,16,107,0,322,189,NA
"91",5407.39584,"taxi","09",6.1940387628866,2020-09-26,13,0,0,233,183,NA
"92",5320.17316477666,"bike","10",4.68737723768869,2020-10-09,11,0,0,206,100,NA
"93",1176.11451399938,"bike","07",0.292420316757677,2020-07-16,17,0,0,256,206,NA
"94",1032.30892470975,"bike","09",1.37092818686554,2020-09-14,22,0,0,239,150,NA
"95",3260.39683650818,"bike","06",2.01010902374117,2020-06-08,NA,0,0,261,150,NA
"96",2655.4176,"taxi","04",5.60214683544304,2021-04-15,22,211,0,144,72,NA
"97",3472.18801136654,"bike","10",4.0094549784833,2020-10-13,28,86,0,144,117,NA
"98",1609.344,"taxi","01",4.90653658536585,2021-01-20,34,5,0,44,-27,NA
"99",6759.2448,"taxi","05",5.17157214996175,2021-05-08,16,13,0,128,89,NA
"100",736.052401834613,"bike","08",0.40801130922096,2020-08-17,11,36,0,272,178,NA
"101",6508.46521133792,"bike","02",5.30437262537728,2021-02-11,27,25,230,6,-32,NA
"102",1609.344,"taxi","07",7.28209954751131,2020-07-05,11,0,0,333,222,NA
"103",711.147504117829,"bike","11",0.284004594296258,2020-11-07,16,0,0,233,133,NA
"104",1882.93248,"taxi","05",4.828032,2021-05-17,16,0,0,256,133,NA
"105",3234.78144,"taxi","12",6.739128,2020-12-12,17,0,0,144,78,NA
"106",4548.61508889391,"bike","01",1.69914646578032,2021-01-10,19,0,0,50,-16,NA
"107",2285.26848,"taxi","01",6.07784170212766,2021-01-11,11,0,0,28,-21,NA
"108",1126.5408,"taxi","04",3.49857391304348,2021-04-18,16,0,0,178,94,NA
"109",2671.51104,"taxi","02",4.77908951699463,2021-02-22,15,132,80,39,0,NA
"110",643.175361507321,"bike","04",4.69471066793665,2021-04-20,19,0,0,244,117,NA
"111",683.259610308148,"bike","11",3.81709279501759,2020-11-17,32,0,0,100,22,NA
"112",3479.22845775188,"bike","06",3.52862926749684,2020-06-19,11,0,0,283,183,NA
"113",2848.53888,"taxi","01",5.94684526096033,2021-01-17,37,0,0,67,17,NA
"114",2164.30240669811,"bike","04",3.45183796921549,2021-04-28,11,13,0,294,111,NA
"115",1075.43151371115,"bike","05",3.48036088579661,2021-05-04,22,58,0,228,111,NA
"116",1787.63143977091,"bike","05",2.92096640485443,2021-05-06,26,0,0,189,100,NA
"117",3814.14528,"taxi","01",5.3195889539749,2021-01-06,37,0,0,50,11,NA
"118",2317.45536,"taxi","12",6.09856673684211,2020-12-11,16,0,0,139,39,NA
"119",1726.56306837909,"bike","11",2.3781860445993,2020-11-25,17,0,0,133,72,NA
"120",1609.344,"taxi","02",5.31136633663366,2021-02-04,31,0,280,61,-5,NA
"121",3089.94048,"taxi","09",4.26787359116022,2020-09-24,12,0,0,239,167,NA
"122",1653.21329715611,"bike","08",3.51000700033145,2020-08-20,14,0,0,267,167,NA
"123",1866.83904,"taxi","04",2.916936,2021-04-16,30,10,0,117,50,NA
"124",2478.38976,"taxi","04",4.22212906303237,2021-04-06,24,0,0,211,83,NA
"125",781.433609420451,"bike","07",2.81091226410234,2020-07-07,19,0,0,278,222,NA
"126",2896.8192,"taxi","05",5.02048388214905,2021-05-05,18,79,0,167,111,NA
"127",1581.0347951557,"bike","08",2.23625855043239,2020-08-24,14,0,0,322,239,NA
"128",2529.37622571732,"bike","11",5.65855978907678,2020-11-29,10,0,0,122,50,NA
"129",2047.16402139655,"bike","07",4.03779885877031,2020-07-19,19,0,0,344,250,NA
"130",1158.72768,"taxi","11",3.71387076923077,2020-11-25,17,0,0,133,72,NA
"131",2510.57664,"taxi","03",4.85604765957447,2021-03-15,38,0,0,39,-43,NA
"132",2076.05376,"taxi","06",5.78287955431755,2020-06-08,NA,0,0,261,150,NA
"133",1448.4096,"taxi","10",3.63922010050251,2020-10-13,28,86,0,144,117,NA
"134",3138.48510210872,"bike","05",4.15143532024963,2021-05-20,11,0,0,244,150,NA
"135",153.624102685396,"bike","10",1.13795631618812,2020-10-02,17,10,0,183,117,NA
"136",1031.70005033334,"bike","05",3.71115126019188,2021-05-21,7,0,0,261,144,NA
"137",3218.688,"taxi","12",4.6647652173913,2020-12-26,42,0,0,0,-43,NA
"138",1126.5408,"taxi","12",3.88462344827586,2020-12-20,10,3,150,44,-5,NA
"139",3168.90746870167,"bike","06",2.79445103060112,2020-06-22,13,0,0,322,222,NA
"140",3701.4912,"taxi","12",3.77318165137615,2020-12-10,28,0,0,94,22,NA
"141",7936.94105108836,"bike","07",4.00855608640826,2020-07-05,11,0,0,333,222,NA
"142",1808.0601035043,"bike","05",3.51079631748408,2021-05-15,14,0,0,261,128,NA
"143",2229.18046638162,"bike","08",2.51033836304237,2020-08-13,9,61,0,261,222,NA
"144",2042.7368925987,"bike","09",1.58967851564101,2020-09-22,17,0,0,217,89,NA
"145",779.834097655599,"bike","10",2.98787010596015,2020-10-22,4,0,0,200,178,NA
"146",3991.17312,"taxi","02",5.19008208062419,2021-02-24,29,0,50,122,39,NA
"147",1705.90464,"taxi","03",6.0708350177936,2021-03-04,47,0,0,72,-27,NA
"148",494.524741195202,"bike","05",3.41051545651864,2021-05-26,19,18,0,300,183,NA
"149",1024.01799244393,"bike","11",3.07512910643822,2020-11-28,22,0,0,133,67,NA
"150",3218.688,"taxi","10",5.52090566037736,2020-10-20,7,0,0,217,139,NA
"151",3331.34208,"taxi","10",5.246208,2020-10-14,19,0,0,194,100,NA
"152",2369.14943660829,"bike","02",1.96609911751725,2021-02-08,29,0,250,-16,-82,NA
"153",2700.73452481677,"bike","01",4.59308592655914,2021-01-22,34,0,0,72,22,NA
"154",1232.84147102717,"bike","06",2.87375634272068,2020-06-24,19,0,0,300,233,NA
"155",1931.2128,"taxi","04",6.27017142857143,2021-04-10,13,3,0,211,106,NA
"156",1398.32545113103,"bike","07",3.84155343717316,2020-07-22,13,361,0,333,222,NA
"157",1968.08933189586,"bike","08",4.0165088406038,2020-08-20,14,0,0,267,167,NA
"158",1287.4752,"taxi","12",6.01623925233645,2020-12-23,22,0,50,72,22,NA
"159",4069.74677611558,"bike","07",3.47248018439896,2020-07-05,11,0,0,333,222,NA
"160",2852.01192903307,"bike","02",3.5080097528082,2021-02-26,19,0,0,72,6,NA
"161",1770.2784,"taxi","04",6.60551641791045,2021-04-18,16,0,0,178,94,NA
"162",1760.80411954017,"bike","10",3.37966241754352,2020-10-20,7,0,0,217,139,NA
"163",1770.59933580512,"bike","05",0.129344680824393,2021-05-19,22,0,0,300,183,NA
"164",4103.8272,"taxi","05",7.05124948453608,2021-05-09,20,119,0,183,78,NA
"165",1809.83137718315,"bike","11",2.46571032313781,2020-11-21,19,0,0,178,94,NA
"166",1448.4096,"taxi","09",3.55002352941177,2020-09-15,17,0,0,189,122,NA
"167",2124.33408,"taxi","04",3.64379773584906,2021-04-24,18,0,0,222,111,NA
"168",2175.81902494977,"bike","06",1.55637984617294,2020-06-26,16,0,0,306,206,NA
"169",5986.75968,"taxi","12",7.01847559202814,2020-12-03,30,0,0,100,17,NA
"170",2236.98816,"taxi","02",6.213856,2021-02-19,31,36,130,6,-21,NA
"171",1480.59648,"taxi","01",4.76076038585209,2021-01-21,17,0,0,61,-38,NA
"172",2800.25856,"taxi","05",3.94402614084507,2021-05-06,26,0,0,189,100,NA
"173",4539.36896992665,"bike","02",4.37740498546446,2021-02-09,22,0,230,6,-27,NA
"174",1586.25966633429,"bike","06",0.818926002237633,2020-06-06,NA,15,0,300,211,NA
"175",8090.16792725777,"bike","08",3.22574478758284,2020-08-10,21,0,0,333,244,NA
"176",5552.2368,"taxi","12",6.35267368421053,2020-12-15,34,0,0,39,-10,NA
"177",7660.47744,"taxi","03",6.93883826086957,2021-03-19,51,18,0,61,-5,NA
"178",2269.17504,"taxi","08",4.4581042043222,2020-08-20,14,0,0,267,167,NA
"179",2574.9504,"taxi","07",4.43956965517241,2020-07-16,17,0,0,256,206,NA
"180",3154.31424,"taxi","02",3.96769086792453,2021-02-09,22,0,230,6,-27,NA
"181",1796.25888446536,"bike","05",2.89252638400219,2021-05-13,17,0,0,222,100,NA
"182",4039.45344,"taxi","04",8.32876997938144,2021-04-26,39,0,0,156,50,NA
"183",3315.24864,"taxi","02",6.16217219330855,2021-02-08,29,0,250,-16,-82,NA
"184",770.22748305131,"bike","05",2.98537784128415,2021-05-22,15,0,0,317,183,NA
"185",2177.06756629133,"bike","07",1.09016903670072,2020-07-11,15,193,0,283,222,NA
"186",4229.6629163852,"bike","01",5.60220253825854,2021-01-18,34,0,0,72,28,NA
"187",820.76544,"taxi","02",4.46068173913044,2021-02-09,22,0,230,6,-27,NA
"188",5439.58272,"taxi","02",5.494528,2021-02-08,29,0,250,-16,-82,NA
"189",587.632628526168,"bike","01",1.33552870119584,2021-01-27,26,0,0,28,-5,NA
"190",2013.60807377429,"bike","05",3.08362645294685,2021-05-01,38,0,0,183,56,NA
"191",5922.38592,"taxi","04",5.34511364620939,2021-04-03,27,0,0,117,0,NA
"192",3256.60550426671,"bike","06",3.08390672752529,2020-06-01,NA,0,0,211,106,NA
"193",1899.02592,"taxi","04",6.24679578947368,2021-04-23,33,0,0,178,39,NA
"194",1190.91456,"taxi","04",3.9697152,2021-04-18,16,0,0,178,94,NA
"195",3116.57031342639,"bike","03",4.82441224988605,2021-03-29,45,0,0,128,72,NA
"196",3701.4912,"taxi","02",5.40363678832117,2021-02-11,27,25,230,6,-32,NA
"197",2880.72576,"taxi","04",3.77552524246396,2021-04-26,39,0,0,156,50,NA
"198",3006.35849877232,"bike","11",3.33669089763853,2020-11-19,23,0,0,89,-10,NA
"199",2528.27021339063,"bike","09",4.00676737462857,2020-09-19,31,0,0,172,100,NA
"200",4554.44352,"taxi","01",4.68564148148148,2021-01-06,37,0,0,50,11,NA
"201",1770.2784,"taxi","07",4.32830904645477,2020-07-30,13,20,0,333,233,NA
"202",3978.35274086286,"bike","10",4.13980514137654,2020-10-10,27,0,0,217,144,NA
"203",1158.72768,"taxi","12",3.4692445508982,2020-12-15,34,0,0,39,-10,NA
"204",275.822538733511,"bike","10",0.768307907335684,2020-10-30,34,163,0,83,28,NA
"205",1448.4096,"taxi","11",2.50157098445596,2020-11-05,18,0,0,194,111,NA
"206",2513.78041267092,"bike","07",2.20894588108165,2020-07-15,26,0,0,278,211,NA
"207",3460.0896,"taxi","01",7.00422995951417,2021-01-31,30,30,0,-32,-66,NA
"208",439.741774537969,"bike","03",0.196752471829069,2021-03-12,33,0,0,200,111,NA
"209",3317.93384141755,"bike","06",0.575131537773886,2020-06-28,10,28,0,322,211,NA
"210",981.69984,"taxi","03",4.88407880597015,2021-03-01,40,41,0,94,-5,NA
"211",643.7376,"taxi","05",2.5749504,2021-05-19,22,0,0,300,183,NA
"212",316.693600413802,"bike","05",2.73011724494657,2021-05-14,20,0,0,244,111,NA
"213",1917.68544649392,"bike","10",1.10656979024461,2020-10-18,17,0,0,167,78,NA
"214",377.948485422526,"bike","05",3.49952301317154,2021-05-14,20,0,0,244,111,NA
"215",5790.29929388663,"bike","03",1.42653345501026,2021-03-17,13,0,0,83,11,NA
"216",1833.57425598589,"bike","08",1.61548392597875,2020-08-15,28,0,0,289,217,NA
"217",4296.94848,"taxi","03",5.14604608383234,2021-03-20,12,0,0,150,6,NA
"218",5242.46932435215,"bike","05",4.28656526929857,2021-05-01,38,0,0,183,56,NA
"219",5343.02208,"taxi","03",4.02336,2021-03-24,18,323,0,133,83,NA
"220",230.497722409661,"bike","01",1.95337052889543,2021-01-08,27,0,0,28,-27,NA
"221",2108.24064,"taxi","10",3.66650546086957,2020-10-06,14,0,0,206,139,NA
"222",2140.71922634078,"bike","12",0.613035288184646,2020-12-06,48,0,0,44,6,NA
"223",1959.4219154849,"bike","09",2.92888178697295,2020-09-30,28,290,0,217,156,NA
"224",10718.23104,"taxi","10",12.6394233962264,2020-10-27,13,0,0,150,111,NA
"225",2450.20253333299,"bike","01",3.29328297490994,2021-01-28,46,0,0,11,-66,NA
"226",1050.26058159012,"bike","10",2.16995987931843,2020-10-17,16,3,0,150,67,NA
"227",2896.8192,"taxi","11",4.54046896551724,2020-11-02,47,0,0,67,33,NA
"228",2639.32416,"taxi","02",4.80751213114754,2021-02-11,27,25,230,6,-32,NA
"229",1062.16704,"taxi","02",5.61993142857143,2021-02-20,36,0,150,17,-32,NA
"230",4656.39978063064,"bike","10",3.99690968294476,2020-10-26,18,5,0,150,106,NA
"231",1029.98016,"taxi","06",4.72467963302752,2020-06-11,NA,13,0,289,211,NA
"232",1327.7874329417,"bike","09",4.38213674238186,2020-09-14,22,0,0,239,150,NA
"233",3621.024,"taxi","03",5.39645901639344,2021-03-03,27,0,0,111,0,NA
"234",1144.84270670387,"bike","05",0.22801089557934,2021-05-18,22,0,0,278,156,NA
"235",643.085779102508,"bike","10",4.04456464844345,2020-10-05,12,0,0,211,117,NA
"236",2574.9504,"taxi","11",4.88605388994307,2020-11-24,26,0,0,89,50,NA
"237",1422.12280737424,"bike","08",4.85366145861517,2020-08-09,16,0,0,306,222,NA
"238",2204.80128,"taxi","04",4.54598202061856,2021-04-14,13,0,0,222,89,NA
"239",1931.2128,"taxi","05",3.78669176470588,2021-05-07,21,0,0,189,94,NA
"240",1603.51047705599,"bike","05",2.59467714733978,2021-05-03,26,147,0,189,111,NA
"241",418.42944,"taxi","06",1.99252114285714,2020-06-19,11,0,0,283,183,NA
"242",632.938830220611,"bike","04",3.29655640739901,2021-04-02,43,0,0,39,-21,NA
"243",3057.7536,"taxi","06",5.29023114186851,2020-06-08,NA,0,0,261,150,NA
"244",1031.97965998483,"bike","04",5.23847543139506,2021-04-19,13,0,0,183,111,NA
"245",2414.016,"taxi","04",3.49857391304348,2021-04-13,23,15,0,183,67,NA
"246",1207.008,"taxi","06",5.94585221674877,2020-06-24,19,0,0,300,233,NA
"247",4174.96284582074,"bike","06",3.95731075433246,2020-06-10,NA,0,0,294,211,NA
"248",1436.05878948206,"bike","04",3.43554734325852,2021-04-10,13,3,0,211,106,NA
"249",1629.24179877113,"bike","08",2.98395933840867,2020-08-24,14,0,0,322,239,NA
"250",1283.79155226636,"bike","09",2.85287011614746,2020-09-02,13,36,0,261,206,NA
"251",3331.34208,"taxi","06",5.06282990881459,2020-06-10,NA,0,0,294,211,NA
"252",2044.75767350122,"bike","03",3.56851251919933,2021-03-11,12,0,0,217,67,NA
"253",4473.97632,"taxi","11",4.35635474196689,2020-11-18,41,0,0,22,-10,NA
"254",2800.25856,"taxi","05",7.56826637837838,2021-05-31,17,5,0,211,94,NA
"255",3575.00456487222,"bike","12",4.01235080232572,2020-12-28,24,0,0,100,17,NA
"256",4081.95479898417,"bike","08",2.9515219081592,2020-08-05,19,0,0,300,228,NA
"257",3202.46815920086,"bike","04",1.00865138872468,2021-04-28,11,13,0,294,111,NA
"258",1738.09152,"taxi","05",7.0084335483871,2021-05-01,38,0,0,183,56,NA
"259",6147.69408,"taxi","03",4.40694916129032,2021-03-29,45,0,0,128,72,NA
"260",3218.688,"taxi","01",6.27424561403509,2021-01-11,11,0,0,28,-21,NA
"261",1013.88672,"taxi","10",3.218688,2020-10-22,4,0,0,200,178,NA
"262",983.767087132467,"bike","10",3.98286270094116,2020-10-11,26,0,0,194,139,NA
"263",3218.688,"taxi","10",4.21846395806029,2020-10-28,12,28,0,139,111,NA
"264",1593.25056,"taxi","12",4.72774646884273,2020-12-18,29,0,200,0,-43,NA
"265",1475.67007974815,"bike","10",2.2598316688333,2020-10-09,11,0,0,206,100,NA
"266",6743.15136,"taxi","10",7.50907723830735,2020-10-12,39,244,0,139,94,NA
"267",2276.62528184122,"bike","10",3.01939692551885,2020-10-31,12,0,0,78,0,NA
"268",2370.77400471894,"bike","06",3.84242140148937,2020-06-06,NA,15,0,300,211,NA
"269",2262.59322087913,"bike","08",4.65554160674719,2020-08-25,25,91,0,317,217,NA
"270",2896.8192,"taxi","05",5.09107065026362,2021-05-21,7,0,0,261,144,NA
"271",11925.23904,"taxi","12",11.0521214457831,2020-12-30,23,0,0,61,-21,NA
"272",3680.10917959297,"bike","08",2.81569179769929,2020-08-02,18,0,0,317,250,NA
"273",2253.0816,"taxi","01",3.93207958115183,2021-01-07,31,0,0,50,-10,NA
"274",3577.88870052769,"bike","02",3.84719215110504,2021-02-26,19,0,0,72,6,NA
"275",3574.53107299665,"bike","08",3.57096011288377,2020-08-22,18,0,0,311,228,NA
"276",2203.82385965558,"bike","11",2.15427552263497,2020-11-25,17,0,0,133,72,NA
"277",4737.87351236939,"bike","04",5.07266971345759,2021-04-08,19,0,0,211,94,NA
"278",4506.1632,"taxi","12",5.87504980443286,2020-12-31,23,122,0,89,22,NA
"279",1448.4096,"taxi","06",4.09155254237288,2020-06-14,NA,0,0,233,122,NA
"280",3637.11744,"taxi","02",3.17098294681779,2021-02-23,27,3,80,72,22,NA
"281",4425.696,"taxi","12",4.38187722772277,2020-12-07,27,0,0,44,0,NA
"282",5503.95648,"taxi","04",4.32361074626866,2021-04-17,23,0,0,133,61,NA
"283",1931.2128,"taxi","12",3.58295510204082,2020-12-09,29,13,0,33,-5,NA
"284",2301.36192,"taxi","10",5.53212,2020-10-21,6,0,0,200,150,NA
"285",1384.03584,"taxi","10",4.97854618705036,2020-10-08,35,0,0,178,117,NA
"286",3299.1552,"taxi","09",4.00382912621359,2020-09-03,13,180,0,294,211,NA
"287",680.128625101354,"bike","03",3.10561016028016,2021-03-11,12,0,0,217,67,NA
"288",4807.38000606088,"bike","01",2.24224813715526,2021-01-14,9,0,0,94,39,NA
"289",5149.9008,"taxi","09",6.08016623376623,2020-09-12,24,0,0,233,161,NA
"290",663.275101709326,"bike","04",0.330151867451133,2021-04-10,13,3,0,211,106,NA
"291",9704.34432,"taxi","06",7.70186057142857,2020-06-10,NA,0,0,294,211,NA
"292",1367.9424,"taxi","03",4.60586666666667,2021-03-29,45,0,0,128,72,NA
"293",2591.04384,"taxi","03",6.09657374117647,2021-03-27,25,0,0,206,100,NA
"294",1995.58656,"taxi","04",6.92912,2021-04-07,13,0,0,222,106,NA
"295",5085.52704,"taxi","12",6.58747025906736,2020-12-09,29,13,0,33,-5,NA
"296",2414.016,"taxi","01",3.9125056726094,2021-01-27,26,0,0,28,-5,NA
"297",2301.36192,"taxi","03",2.3676562962963,2021-03-02,48,0,0,6,-60,NA
"298",836.85888,"taxi","09",3.28179952941176,2020-09-04,20,0,0,294,206,NA
"299",4843.58982932706,"bike","05",3.06944856104377,2021-05-31,17,5,0,211,94,NA
"300",543.84305904623,"bike","10",2.4833016394805,2020-10-06,14,0,0,206,139,NA
"301",3983.32518968017,"bike","10",1.29454832293798,2020-10-20,7,0,0,217,139,NA
"302",1467.77533801706,"bike","04",2.09084805985336,2021-04-14,13,0,0,222,89,NA
"303",1864.27621199543,"bike","03",2.62574114365554,2021-03-21,14,0,0,172,56,NA
"304",1834.65216,"taxi","02",5.06809988950276,2021-02-09,22,0,230,6,-27,NA
"305",4570.53696,"taxi","09",6.31289635359116,2020-09-05,17,0,0,267,183,NA
"306",4844.12544,"taxi","09",7.58079098591549,2020-09-30,28,290,0,217,156,NA
"307",563.2704,"taxi","03",4.69392,2021-03-18,27,152,0,83,50,NA
"308",1979.49312,"taxi","01",2.749296,2021-01-19,26,0,0,61,17,NA
"309",1905.24764038009,"bike","07",2.61350842301795,2020-07-04,20,0,0,306,200,NA
"310",1594.17858739242,"bike","11",3.26675940039431,2020-11-22,34,0,0,150,67,NA
"311",1129.85951411757,"bike","10",1.06792014566878,2020-10-18,17,0,0,167,78,NA
"312",1448.4096,"taxi","08",5.266944,2020-08-03,20,137,0,311,211,NA
"313",5423.48928,"taxi","01",6.75403397260274,2021-01-08,27,0,0,28,-27,NA
"314",3685.39776,"taxi","11",4.20707506849315,2020-11-30,28,249,0,172,100,NA
